date,stock,headline,summary,source,url,published_time,sentiment_score,sentiment_category
2025-07-15,NVDA,NVDA Reports Strong Quarterly Earnings Beat,Simulated news summary for NVDA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/nvda-2025-07-15-1,2025-07-15 09:30:00,0.5748,Positive
2025-07-15,NVDA,NVDA Announces Strategic Partnership Expansion,Simulated news summary for NVDA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/nvda-2025-07-15-2,2025-07-15 10:30:00,0.5748,Positive
2025-07-15,NVDA,Analysts Upgrade NVDA Price Target on Innovation,Simulated news summary for NVDA indicating positive market sentiment...,Simulated Data,https://simulated-news.com/nvda-2025-07-15-3,2025-07-15 11:30:00,0.5748,Positive
2025-07-15,MSFT,MSFT Reports Strong Quarterly Earnings Beat,Simulated news summary for MSFT indicating positive market sentiment...,Simulated Data,https://simulated-news.com/msft-2025-07-15-1,2025-07-15 09:30:00,0.5452,Positive
2025-07-15,MSFT,MSFT Announces Strategic Partnership Expansion,Simulated news summary for MSFT indicating positive market sentiment...,Simulated Data,https://simulated-news.com/msft-2025-07-15-2,2025-07-15 10:30:00,0.5452,Positive
2025-07-15,MSFT,Analysts Upgrade MSFT Price Target on Innovation,Simulated news summary for MSFT indicating positive market sentiment...,Simulated Data,https://simulated-news.com/msft-2025-07-15-3,2025-07-15 11:30:00,0.5452,Positive
2025-07-15,AAPL,AAPL Maintains Steady Market Position,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-15-1,2025-07-15 09:30:00,0.3146,Positive
2025-07-15,AAPL,AAPL CEO Discusses Future Growth Plans,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-15-2,2025-07-15 10:30:00,0.3146,Positive
2025-07-15,AAPL,AAPL Quarterly Results Meet Expectations,Simulated news summary for AAPL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/aapl-2025-07-15-3,2025-07-15 11:30:00,0.3146,Positive
2025-07-15,AMZN,AMZN Maintains Steady Market Position,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-15-1,2025-07-15 09:30:00,0.3574,Positive
2025-07-15,AMZN,AMZN CEO Discusses Future Growth Plans,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-15-2,2025-07-15 10:30:00,0.3574,Positive
2025-07-15,AMZN,AMZN Quarterly Results Meet Expectations,Simulated news summary for AMZN indicating positive market sentiment...,Simulated Data,https://simulated-news.com/amzn-2025-07-15-3,2025-07-15 11:30:00,0.3574,Positive
2025-07-15,GOOGL,GOOGL Reports Strong Quarterly Earnings Beat,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-15-1,2025-07-15 09:30:00,0.5684,Positive
2025-07-15,GOOGL,GOOGL Announces Strategic Partnership Expansion,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-15-2,2025-07-15 10:30:00,0.5684,Positive
2025-07-15,GOOGL,Analysts Upgrade GOOGL Price Target on Innovation,Simulated news summary for GOOGL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/googl-2025-07-15-3,2025-07-15 11:30:00,0.5684,Positive
2025-07-15,META,META Maintains Steady Market Position,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-15-1,2025-07-15 09:30:00,0.1861,Neutral
2025-07-15,META,META CEO Discusses Future Growth Plans,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-15-2,2025-07-15 10:30:00,0.1861,Neutral
2025-07-15,META,META Quarterly Results Meet Expectations,Simulated news summary for META indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/meta-2025-07-15-3,2025-07-15 11:30:00,0.1861,Neutral
2025-07-15,AVGO,AVGO Reports Strong Quarterly Earnings Beat,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-15-1,2025-07-15 09:30:00,0.5341,Positive
2025-07-15,AVGO,AVGO Announces Strategic Partnership Expansion,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-15-2,2025-07-15 10:30:00,0.5341,Positive
2025-07-15,AVGO,Analysts Upgrade AVGO Price Target on Innovation,Simulated news summary for AVGO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/avgo-2025-07-15-3,2025-07-15 11:30:00,0.5341,Positive
2025-07-15,TSM,TSM Maintains Steady Market Position,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-15-1,2025-07-15 09:30:00,0.1075,Neutral
2025-07-15,TSM,TSM CEO Discusses Future Growth Plans,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-15-2,2025-07-15 10:30:00,0.1075,Neutral
2025-07-15,TSM,TSM Quarterly Results Meet Expectations,Simulated news summary for TSM indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsm-2025-07-15-3,2025-07-15 11:30:00,0.1075,Neutral
2025-07-15,TSLA,TSLA Maintains Steady Market Position,Simulated news summary for TSLA indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-15-1,2025-07-15 09:30:00,0.1826,Neutral
2025-07-15,TSLA,TSLA CEO Discusses Future Growth Plans,Simulated news summary for TSLA indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-15-2,2025-07-15 10:30:00,0.1826,Neutral
2025-07-15,TSLA,TSLA Quarterly Results Meet Expectations,Simulated news summary for TSLA indicating neutral market sentiment...,Simulated Data,https://simulated-news.com/tsla-2025-07-15-3,2025-07-15 11:30:00,0.1826,Neutral
2025-07-15,ORCL,ORCL Maintains Steady Market Position,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-15-1,2025-07-15 09:30:00,0.3269,Positive
2025-07-15,ORCL,ORCL CEO Discusses Future Growth Plans,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-15-2,2025-07-15 10:30:00,0.3269,Positive
2025-07-15,ORCL,ORCL Quarterly Results Meet Expectations,Simulated news summary for ORCL indicating positive market sentiment...,Simulated Data,https://simulated-news.com/orcl-2025-07-15-3,2025-07-15 11:30:00,0.3269,Positive
2025-07-15,ADBE,ADBE Maintains Steady Market Position,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-15-1,2025-07-15 09:30:00,0.3497,Positive
2025-07-15,ADBE,ADBE CEO Discusses Future Growth Plans,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-15-2,2025-07-15 10:30:00,0.3497,Positive
2025-07-15,ADBE,ADBE Quarterly Results Meet Expectations,Simulated news summary for ADBE indicating positive market sentiment...,Simulated Data,https://simulated-news.com/adbe-2025-07-15-3,2025-07-15 11:30:00,0.3497,Positive
2025-07-15,CSCO,CSCO Maintains Steady Market Position,Simulated news summary for CSCO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-15-1,2025-07-15 09:30:00,0.2226,Positive
2025-07-15,CSCO,CSCO CEO Discusses Future Growth Plans,Simulated news summary for CSCO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-15-2,2025-07-15 10:30:00,0.2226,Positive
2025-07-15,CSCO,CSCO Quarterly Results Meet Expectations,Simulated news summary for CSCO indicating positive market sentiment...,Simulated Data,https://simulated-news.com/csco-2025-07-15-3,2025-07-15 11:30:00,0.2226,Positive
2025-07-15,INTU,INTU Maintains Steady Market Position,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-15-1,2025-07-15 09:30:00,0.2355,Positive
2025-07-15,INTU,INTU CEO Discusses Future Growth Plans,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-15-2,2025-07-15 10:30:00,0.2355,Positive
2025-07-15,INTU,INTU Quarterly Results Meet Expectations,Simulated news summary for INTU indicating positive market sentiment...,Simulated Data,https://simulated-news.com/intu-2025-07-15-3,2025-07-15 11:30:00,0.2355,Positive
2025-07-15,QCOM,QCOM Maintains Steady Market Position,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-15-1,2025-07-15 09:30:00,0.3075,Positive
2025-07-15,QCOM,QCOM CEO Discusses Future Growth Plans,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-15-2,2025-07-15 10:30:00,0.3075,Positive
2025-07-15,QCOM,QCOM Quarterly Results Meet Expectations,Simulated news summary for QCOM indicating positive market sentiment...,Simulated Data,https://simulated-news.com/qcom-2025-07-15-3,2025-07-15 11:30:00,0.3075,Positive
